timestamp_amostra_ms,valor_adc,tensao_mv,sinal_controle,tensao_estimada_mv,erro_obs_mv
406732,2136,1863,88.56,1814.64,48.36
406742,2008,1753,75.99,1864.12,-111.12
406752,2150,1875,100.0,1781.59,93.41
406762,2316,2018,66.88,1874.67,143.33
406772,2311,2013,38.0,1976.52,36.48
406782,2091,1824,38.0,1971.18,-147.18
406792,1959,1711,85.98,1825.02,-114.02
406802,2185,1905,100.0,1746.05,158.95
406812,2131,1860,62.11,1887.34,-27.34
406822,1990,1738,76.84,1855.97,-117.97
406832,2195,1914,100.0,1768.47,145.53
406842,2287,1994,55.49,1900.86,93.14
406852,2131,1860,38.34,1954.82,-94.82
406862,1968,1719,77.76,1850.34,-131.34
406872,2141,1869,100.0,1752.46,116.54
406882,2121,1850,72.68,1862.31,-12.31
406892,1939,1693,82.01,1852.01,-159.01
406902,2205,1923,100.0,1738.33,184.67
406912,2375,2068,56.41,1900.2,167.8
406923,2251,1963,38.0,2012.46,-49.46
406932,1994,1741,45.62,1942.77,-201.77
406942,2066,1803,100.0,1761.3,41.7
406952,2140,1867,88.42,1812.71,54.29
406962,2045,1784,73.43,1865.58,-81.58
406972,2116,1847,94.68,1802.6,44.4
406982,2299,2003,73.05,1853.61,149.39
406992,2323,2023,38.0,1965.12,57.88
407002,2121,1850,38.0,1975.95,-125.95
407013,1887,1650,78.88,1846.25,-196.25
407022,2163,1886,100.0,1698.71,187.29
407032,2107,1838,71.06,1861.1,-23.1
407042,2007,1753,81.35,1842.32,-89.32
407052,2215,1932,99.14,1781.65,150.35
407062,2332,2031,48.8,1917.77,113.23
407072,2219,1935,38.0,1981.07,-46.07
407082,1879,1642,56.71,1913.27,-271.27
407092,2071,1808,100.0,1689.73,118.27
407102,2060,1797,95.16,1799.49,-2.49
407112,2055,1793,91.71,1818.02,-25.02
407122,2268,1976,89.0,1815.83,160.17
407132,2387,2077,38.0,1950.74,126.26
407142,2293,1998,38.0,2014.06,-16.06
407152,2222,1937,38.0,1968.65,-31.65
407162,1903,1664,53.51,1908.57,-244.57
407172,2023,1766,100.0,1700.82,65.18
407182,2029,1771,100.0,1769.83,1.17
407192,2079,1815,95.05,1794.71,20.29
407202,2287,1994,79.26,1830.0,164.0
407212,2359,2056,38.0,1959.68,96.32
407222,2214,1930,38.0,2000.91,-70.91
407232,1973,1723,50.19,1913.95,-190.95
407242,2039,1780,100.0,1744.48,35.52
407252,2104,1836,91.63,1791.62,44.38
407262,2013,1757,78.72,1840.63,-83.63
407272,2159,1884,97.36,1781.74,102.26
407282,2339,2038,59.12,1879.95,158.05
407292,2327,2027,38.0,1986.6,40.4
407302,2142,1869,38.0,1984.98,-115.98
407312,1912,1670,67.71,1862.62,-192.62
407322,2093,1827,100.0,1707.33,119.67
407332,2007,1753,83.86,1818.45,-65.45
407342,2087,1821,98.32,1778.71,42.29
407352,2323,2023,75.02,1833.21,189.79
407362,2293,1998,38.0,1978.69,19.31
407372,2121,1850,38.0,1961.87,-111.87
407383,1943,1696,75.03,1843.27,-147.27
407392,2120,1849,100.0,1730.07,118.93
407402,2045,1784,76.41,1841.57,-57.57
407412,2088,1823,91.2,1800.94,22.06
407422,2239,1951,77.56,1833.38,117.62
407432,2257,1968,43.84,1926.01,41.99
407442,2009,1754,46.28,1931.01,-177.01
407452,2025,1769,100.0,1771.46,-2.46
407462,2203,1921,92.64,1791.37,129.63
407472,2137,1865,54.8,1905.88,-40.88
407482,2008,1753,74.57,1857.9,-104.9
407492,2205,1923,98.63,1778.25,144.75
407502,2279,1986,51.31,1908.92,77.08
407512,2131,1860,39.36,1946.77,-86.77
407522,1966,1717,76.46,1849.18,-132.18
407532,2137,1865,100.0,1749.61,115.39
407542,2104,1836,72.71,1858.77,-22.77
407552,2014,1758,82.37,1840.76,-82.76
407562,2214,1930,98.36,1785.36,144.64
407572,2363,2058,48.84,1916.08,141.92
407582,2196,1915,38.0,2000.84,-85.84
407592,1917,1675,59.4,1902.86,-227.86
407602,2099,1832,100.0,1713.91,118.09
407612,2127,1856,84.04,1823.36,32.64
407622,1940,1695,78.54,1857.6,-162.6
407632,2167,1891,100.0,1738.81,152.19
407642,2323,2023,65.32,1876.56,146.44
407652,2275,1984,38.0,1980.89,3.11
407662,2024,1768,41.89,1951.25,-183.25
407672,1993,1742,100.0,1781.65,-39.65
407682,2204,1922,100.0,1772.21,149.79
407692,2111,1843,57.5,1907.54,-64.54
407702,2003,1748,82.66,1843.6,-95.6
407712,2215,1932,100.0,1777.75,154.25
407722,2343,2040,50.01,1916.5,123.5
407733,2214,1930,38.0,1988.08,-58.08
407742,1941,1695,56.62,1910.82,-215.82
407752,2067,1804,100.0,1728.74,75.26
407762,2094,1828,91.83,1805.88,22.12
407772,1991,1739,85.18,1838.72,-99.72
407782,2201,1920,100.0,1773.31,146.69
407792,2359,2056,54.31,1907.09,148.91
407802,2303,2008,38.0,2002.39,5.61
407812,2233,1946,38.0,1973.82,-27.82
407822,1919,1678,51.72,1917.31,-239.31
407832,2031,1773,100.0,1712.19,60.81
407842,2065,1803,99.35,1777.91,25.09
407852,2056,1795,87.64,1819.98,-24.98
407862,2255,1965,86.39,1813.92,151.08
407872,2336,2035,39.57,1939.63,95.37
407882,2158,1882,38.0,1981.18,-99.18
407892,1867,1632,69.88,1873.08,-241.08
407902,2116,1847,100.0,1684.15,162.85
407912,2141,1869,81.92,1828.06,40.94
407922,2039,1780,72.06,1868.02,-88.02
407932,2140,1867,94.49,1800.68,66.32
407942,2325,2025,66.64,1869.18,155.82
407952,2283,1989,38.0,1980.52,8.48
407962,2031,1773,38.9,1954.33,-181.33
407972,2015,1760,98.31,1783.14,-23.14
407982,2185,1905,95.49,1784.55,120.45
407992,2131,1860,59.32,1893.59,-33.59
408002,2009,1754,75.92,1854.57,-100.57
408012,2207,1925,98.45,1779.15,145.85
408022,2323,2023,49.7,1910.36,112.64
408032,2187,1907,38.0,1973.6,-66.6
408042,1865,1630,63.69,1890.16,-260.16
408052,2105,1837,100.0,1681.47,155.53
408062,2108,1841,85.35,1819.82,21.18
408072,1749,1529,87.7,1847.97,-318.97
408082,2219,1935,100.0,1619.88,315.12
408092,2381,2073,64.97,1880.84,192.16
408102,2303,2008,38.0,2023.39,-15.39
408113,2187,1907,38.0,1982.13,-75.13
408122,1935,1689,66.05,1891.05,-202.05
408132,2099,1832,100.0,1727.52,104.48
408143,2141,1869,85.58,1826.61,42.39
408152,2089,1823,73.11,1869.15,-46.15
408162,2221,1936,82.75,1833.2,102.8
408172,2248,1960,51.73,1917.95,42.05
408182,1959,1711,53.51,1928.97,-217.97
408192,2054,1793,100.0,1744.01,48.99
408202,2131,1860,96.27,1801.84,58.16
408212,2037,1779,78.19,1865.84,-86.84
408222,2133,1862,98.97,1803.71,58.29
408232,2326,2025,72.09,1869.15,155.85
408242,2341,2038,38.0,1984.45,53.55
408252,2280,1987,38.0,1991.47,-4.47
408262,2057,1795,38.8,1952.88,-157.88
408272,1976,1726,93.71,1797.41,-71.41
408282,2171,1894,100.0,1757.03,136.97
408292,2103,1836,63.67,1881.73,-45.73
408302,2040,1781,81.04,1837.49,-56.49
408312,2232,1946,90.34,1800.17,145.83
408322,2261,1970,45.8,1924.4,45.6
408332,2073,1808,45.06,1933.41,-125.41
408342,1998,1745,89.08,1811.48,-66.48
408352,2165,1888,100.0,1772.93,115.07
408362,2145,1871,63.71,1882.3,-11.3
408372,2002,1748,73.65,1864.41,-116.41
408382,2195,1914,100.0,1775.23,138.77
408392,2318,2020,53.83,1902.46,117.54
408402,2135,1862,38.0,1973.14,-111.14
408412,1961,1714,75.1,1855.96,-141.96
408422,2155,1880,100.0,1747.04,132.96
408432,2105,1837,69.43,1868.92,-31.92
408443,1938,1693,84.56,1840.78,-147.78
408452,2206,1923,100.0,1737.84,185.16
408462,2340,2038,56.19,1900.25,137.75
408472,2237,1950,38.0,1989.66,-39.66
408482,1939,1693,52.07,1927.38,-234.38
408492,2065,1803,100.0,1727.75,75.25
408503,2143,1870,91.9,1804.98,65.02
408512,2013,1757,74.01,1870.47,-113.47
408522,2155,1880,100.0,1784.73,95.27
408532,2339,2038,64.83,1879.35,158.65
408542,2313,2015,38.0,1990.95,24.05
408552,2171,1894,38.0,1976.22,-82.22
408562,1773,1551,71.1,1878.81,-327.81
408572,2101,1833,100.0,1624.18,208.82
408582,2131,1860,92.86,1801.74,58.26
408592,1979,1730,76.99,1865.94,-135.94
408602,2171,1894,100.0,1767.7,126.3
408612,2335,2034,63.97,1886.82,147.18
408622,2327,2027,38.0,1990.15,36.85
408632,2268,1976,38.0,1985.64,-9.64
408642,2009,1754,42.43,1943.59,-189.59
408652,1997,1744,100.0,1767.84,-23.84
408662,2123,1853,100.0,1769.43,83.57
408673,2045,1784,75.92,1854.48,-70.48
408682,2134,1862,93.05,1802.55,59.45
408692,2335,2034,67.05,1863.94,170.06
408702,2318,2020,38.0,1986.09,33.91
408712,2199,1918,38.0,1979.12,-61.12
408722,1851,1617,58.76,1898.05,-281.05
408732,2072,1808,100.0,1667.84,140.16
408742,2055,1793,93.27,1793.8,-0.8
408752,2087,1821,88.82,1812.38,8.62
408762,2257,1968,78.66,1833.63,134.37
408772,2331,2031,38.39,1940.41,90.59
408782,2169,1892,38.0,1977.54,-85.54
408792,1863,1629,66.48,1879.97,-250.97
408802,2123,1853,100.0,1680.74,172.26
408812,2129,1857,79.75,1831.91,25.09
408822,1947,1701,77.05,1858.1,-157.1
408832,2189,1909,100.0,1743.04,165.96
408842,2323,2023,58.81,1891.87,131.13
408852,2201,1920,38.0,1979.01,-59.01
408862,1707,1494,67.65,1902.38,-408.38
408872,2105,1837,100.0,1585.51,251.49
408882,2159,1884,98.26,1795.83,88.17
408892,2095,1828,70.11,1889.12,-61.12
408902,2091,1824,88.06,1842.2,-18.2
408912,2258,1968,85.35,1841.52,126.48
408922,2318,2020,45.93,1946.9,73.1
408932,2296,2000,38.0,1976.06,23.94
408942,2061,1799,40.46,1959.79,-160.79
408952,1979,1730,95.57,1804.65,-74.65
408962,2201,1920,100.0,1763.81,156.19
408972,2153,1878,59.08,1902.93,-24.93
408982,1947,1701,75.56,1870.06,-169.06
408992,2189,1909,100.0,1742.07,166.93
409002,2301,2006,61.55,1889.79,116.21
409012,2181,1902,38.0,1967.03,-65.03
409022,1883,1646,70.29,1885.04,-239.04
409032,2129,1857,100.0,1698.69,158.31
409042,2207,1925,81.07,1839.2,85.8
409052,2044,1784,60.45,1911.94,-127.94
409062,2085,1819,98.17,1803.43,15.57
409072,2287,1994,83.07,1835.83,158.17
409082,2301,2006,38.0,1962.8,43.2
409092,2124,1854,38.0,1962.31,-108.31
409102,1975,1726,80.75,1845.87,-119.87
409112,2151,1876,100.0,1758.28,117.72
409122,2132,1860,71.39,1868.34,-8.34
409132,1944,1697,80.09,1859.29,-162.29
409142,2198,1917,100.0,1740.95,176.05
409152,2367,2062,58.58,1895.91,166.09
409163,2238,1951,38.0,2008.49,-57.49
409172,2035,1777,48.73,1932.51,-155.51
409182,2036,1777,98.34,1788.86,-11.86
409192,2160,1885,93.53,1798.44,86.56
409202,2116,1847,56.63,1879.64,-32.64
409212,2061,1799,61.67,1838.27,-39.27
409222,2156,1880,63.59,1796.55,83.45
409232,2013,1757,38.0,1850.5,-93.5
409242,1961,1714,64.86,1749.3,-35.3
409252,1909,1667,70.14,1717.17,-50.17
409262,1961,1714,75.42,1680.56,33.44
409272,1887,1650,60.0,1713.88,-63.88
409282,1967,1718,70.76,1661.63,56.37
409292,1755,1535,54.1,1711.14,-176.14
409302,1892,1654,95.96,1571.26,82.74
409312,1926,1683,59.58,1665.36,17.64
409322,1945,1700,49.6,1679.59,20.41
409332,1875,1639,43.74,1687.49,-48.49
409342,1463,1283,68.37,1638.43,-355.43
409352,1751,1531,100.0,1379.43,151.57
409362,1959,1711,94.2,1532.4,178.6
409372,1879,1642,38.0,1707.48,-65.48
409382,2009,1754,48.87,1646.78,107.22
409392,1671,1462,38.0,1724.16,-262.16
409402,1775,1553,96.94,1511.98,41.02
409412,1947,1701,68.53,1580.19,120.81
409422,1787,1563,38.0,1685.2,-122.2
409432,1873,1638,65.47,1579.61,58.39
409442,1832,1601,45.28,1634.37,-33.37
409452,1555,1362,61.81,1602.57,-240.57
409462,1647,1442,100.0,1428.84,13.16
409472,1867,1632,100.0,1481.31,150.69
409482,1911,1670,43.98,1641.27,28.73
409492,1907,1666,38.0,1658.91,7.09
409502,1868,1633,38.0,1653.43,-20.43
409512,1645,1440,47.71,1626.06,-186.06
409522,1515,1329,100.0,1481.49,-152.49
409532,1754,1535,100.0,1409.17,125.83
409542,1977,1727,72.3,1548.65,178.35
409552,1783,1560,38.0,1706.38,-146.38
409562,1912,1670,58.04,1586.83,83.17
409572,1785,1562,38.0,1655.58,-93.58
409582,1589,1393,67.43,1573.04,-180.04
409592,1699,1487,100.0,1450.76,36.24
409603,1911,1670,80.77,1521.76,148.24
409612,1813,1586,38.0,1662.47,-76.47
409622,1840,1609,54.6,1594.95,14.05
409632,1852,1618,47.64,1609.16,8.84
409642,1688,1477,48.7,1613.27,-136.27
409652,1533,1344,89.83,1508.49,-164.49
409662,1583,1386,100.0,1419.05,-33.05
409672,1889,1651,100.0,1438.66,212.34
409682,1965,1717,38.77,1646.77,70.23
409692,1886,1649,38.0,1693.46,-44.46
409702,1892,1654,38.0,1650.61,3.39
409712,1659,1452,40.27,1641.13,-189.13
409722,1535,1346,97.17,1487.54,-141.54
409732,1759,1539,100.0,1420.96,118.04
409743,1967,1718,67.68,1554.57,163.43
409752,1775,1553,38.0,1696.45,-143.45
409762,1911,1670,57.77,1578.96,91.04
409772,1791,1566,38.0,1653.62,-87.62
409782,1535,1346,65.01,1575.99,-229.99
409792,1647,1442,100.0,1414.0,28.0
409802,1873,1638,95.26,1478.85,159.15
409812,1915,1674,38.0,1642.1,31.9
409822,1864,1629,38.0,1657.81,-28.81
409832,1871,1635,39.3,1626.13,8.87
409842,1675,1466,43.18,1622.67,-156.67
409852,1469,1289,92.78,1497.4,-208.4
409862,1677,1467,100.0,1377.33,89.67
409872,1957,1709,89.89,1489.9,219.1
409882,1863,1629,38.0,1695.58,-66.58
409892,1958,1711,38.0,1638.0,73.0
409902,1813,1586,38.0,1682.36,-96.36
409912,1563,1370,55.14,1598.24,-228.24
409922,1646,1442,100.0,1427.83,14.17
409932,1846,1614,92.48,1481.64,132.36
409942,1917,1675,42.45,1621.28,53.72
409952,1819,1589,38.0,1657.07,-68.07
409962,1869,1633,48.14,1595.78,37.22
409972,1716,1501,41.02,1621.79,-120.79
409982,1565,1372,79.5,1522.2,-150.2
409992,1509,1322,100.0,1434.71,-112.71
410002,1771,1549,100.0,1394.52,154.48
410012,2003,1748,65.7,1558.43,189.57
410022,1804,1577,38.0,1720.85,-143.85
410032,1912,1670,49.32,1604.67,65.33
410042,1767,1546,38.0,1652.45,-106.45
410052,1513,1326,71.52,1560.37,-234.37
410062,1642,1437,100.0,1400.83,36.17
410072,1887,1650,98.41,1471.86,178.14
410082,1918,1676,38.0,1652.75,23.25
410092,1901,1661,38.0,1662.24,-1.24
410102,1869,1633,38.0,1651.3,-18.3
410112,1655,1449,43.27,1625.94,-176.94
410122,1494,1310,97.28,1484.56,-174.56
410132,1719,1504,100.0,1393.53,110.47
410142,1975,1726,78.07,1521.67,204.33
410152,1755,1535,38.0,1704.91,-169.91
410163,1911,1670,61.91,1568.44,101.56
410172,1827,1598,38.0,1655.15,-57.15
410182,1565,1372,55.81,1600.9,-228.9
410192,1662,1455,100.0,1431.62,23.38
410202,1864,1629,89.93,1492.91,136.09
410212,1876,1641,40.95,1633.28,7.72
410222,1798,1573,41.06,1632.83,-59.83
410232,1827,1598,57.08,1580.13,17.87
410242,1747,1529,51.2,1599.9,-70.9
410252,1620,1418,72.79,1547.39,-129.39
410262,1549,1357,100.0,1469.83,-112.83
410272,1758,1537,100.0,1429.41,107.59
410282,1995,1742,68.45,1556.67,185.33
410292,1687,1477,38.0,1716.51,-239.51
410302,1926,1683,79.08,1526.61,156.39
410312,1844,1613,38.0,1669.44,-56.44
410322,1751,1531,48.64,1615.53,-84.53
410332,1771,1549,70.33,1548.57,0.43
410342,1785,1562,63.79,1565.67,-3.67
410352,1682,1472,63.17,1574.72,-102.72
410362,1629,1426,88.84,1508.64,-82.64
410372,1834,1603,95.86,1480.8,122.2
410382,1963,1714,46.24,1614.86,99.14
410392,1783,1560,38.0,1687.72,-127.72
410402,1849,1616,56.53,1580.88,35.12
410412,1755,1535,46.47,1611.6,-76.6
410422,1561,1368,72.64,1549.57,-181.57
410432,1554,1362,100.0,1431.7,-69.7
410442,1830,1601,100.0,1423.34,177.66
410452,1993,1742,50.24,1604.57,137.43
410462,1771,1549,38.0,1712.54,-163.54
410472,1853,1619,59.08,1580.26,38.74
410482,1786,1562,46.55,1616.22,-54.22
410492,1582,1386,66.66,1571.2,-185.2
410502,1582,1386,100.0,1445.08,-59.08
410512,1847,1614,100.0,1444.42,169.58
410522,1973,1723,46.57,1618.95,104.05
410532,1791,1566,38.0,1697.31,-131.31
410542,1845,1612,56.45,1588.52,23.48
410552,1757,1537,49.35,1610.52,-73.52
410562,1596,1398,73.01,1553.28,-155.28
410572,1596,1398,100.0,1455.44,-57.44
410582,1850,1617,100.0,1456.18,160.82
410592,1978,1728,45.08,1623.87,104.13
410602,1828,1599,38.0,1700.44,-101.44
410612,1879,1642,46.07,1613.92,28.08
410622,1709,1496,42.35,1629.77,-133.77
410632,1533,1344,84.87,1520.28,-176.28
410642,1629,1426,100.0,1416.78,9.22
410652,1895,1656,100.0,1467.94,188.06
410662,1955,1707,38.0,1657.56,49.44
410673,1886,1649,38.0,1686.8,-37.8
410682,1863,1629,38.0,1648.05,-19.05
410692,1670,1463,44.61,1621.22,-158.22
410703,1605,1406,90.41,1494.78,-88.78
410712,1690,1479,100.0,1462.34,16.66
410722,1947,1701,78.05,1519.68,181.32
410732,1819,1589,38.0,1683.3,-94.3
410742,1813,1586,49.76,1602.78,-16.78
410752,1810,1581,53.06,1588.89,-7.89
410762,1708,1495,55.91,1584.99,-89.99
410772,1603,1404,81.23,1521.88,-117.88
410782,1577,1382,100.0,1460.55,-78.55
410792,1849,1616,100.0,1446.31,169.69
410802,1996,1744,44.16,1621.12,122.88
410812,1843,1611,38.0,1711.62,-100.62
410822,1887,1650,39.95,1626.25,23.75
410832,1696,1484,39.5,1633.27,-149.27
410842,1491,1308,87.85,1509.43,-201.43
410852,1653,1448,100.0,1389.58,58.42
410862,1941,1695,93.85,1478.08,216.92
410872,1899,1659,38.0,1684.99,-25.99
410882,1929,1685,38.0,1657.85,27.15
410892,1829,1599,38.0,1667.72,-68.72
410902,1593,1395,51.49,1603.96,-208.96
410912,1660,1453,100.0,1445.01,7.99
410922,1870,1634,85.89,1494.34,139.66
410932,1877,1640,38.0,1633.12,6.88
410942,1700,1488,41.1,1629.18,-141.18
410952,1751,1531,79.37,1514.96,16.04
410962,1817,1588,65.05,1553.45,34.55
410972,1721,1505,53.23,1593.95,-88.95
410982,1581,1386,79.64,1530.52,-144.52
410992,1765,1543,100.0,1448.26,94.74
411002,1959,1711,62.23,1565.46,145.54
411012,1683,1473,38.0,1688.72,-215.72
411022,1801,1575,81.91,1516.35,58.65
411032,1895,1656,54.26,1588.29,67.71
411042,1693,1482,38.5,1643.38,-161.38
411052,1657,1450,85.43,1510.96,-60.96
411062,1833,1602,88.09,1495.96,106.04
411072,1869,1633,47.44,1610.63,22.37
411082,1630,1426,46.8,1626.32,-200.32
411093,1693,1482,99.81,1472.23,9.77
411102,1891,1652,78.92,1523.93,128.07
411112,1799,1573,38.0,1647.55,-74.55
411122,1773,1551,59.89,1581.38,-30.38
411132,1834,1603,62.76,1567.12,35.88
411142,1779,1555,49.86,1605.62,-50.62
411152,1593,1395,67.65,1567.34,-172.34
411162,1581,1386,100.0,1452.6,-66.6
411172,1835,1604,100.0,1446.78,157.22
411182,1971,1721,49.44,1612.03,108.97
411192,1829,1599,38.0,1696.66,-97.66
411202,1883,1646,46.69,1613.38,32.62
411212,1737,1521,40.82,1633.59,-112.59
411222,1581,1386,77.15,1538.96,-152.96
411232,1545,1354,100.0,1446.3,-92.3
411242,1820,1591,100.0,1420.62,170.38
411252,1981,1729,55.07,1595.71,133.29
411262,1810,1581,38.0,1704.61,-123.61
411272,1899,1659,51.17,1602.35,56.65
411282,1747,1529,38.0,1644.92,-115.92
411292,1555,1362,76.6,1545.41,-183.41
411302,1604,1405,100.0,1429.12,-24.12
411312,1861,1626,100.0,1454.8,171.2
411322,1960,1713,43.22,1631.05,81.95
411332,1882,1644,38.0,1689.63,-45.63
411342,1880,1643,38.0,1645.51,-2.51
411352,1685,1474,41.9,1631.44,-157.44
411362,1481,1299,91.94,1503.4,-204.4
411372,1724,1509,100.0,1384.78,124.22
411382,1971,1721,78.31,1522.92,198.08
411392,1751,1531,38.0,1701.68,-170.68
411402,1929,1685,63.42,1564.59,120.41
411412,1843,1611,38.0,1667.01,-56.01
411422,1639,1435,49.59,1613.75,-178.75
411432,1656,1449,97.59,1476.55,-27.55
411442,1867,1632,87.3,1497.04,134.96
411452,1863,1629,39.87,1632.8,-3.8
411462,1772,1550,43.92,1621.84,-71.84
411472,1792,1567,63.05,1562.19,4.81
411482,1780,1556,57.64,1577.32,-21.32
411492,1657,1450,63.84,1568.26,-118.26
411502,1509,1322,96.48,1491.49,-169.49
411512,1749,1529,100.0,1405.19,123.81
411522,1996,1744,71.64,1544.27,199.73
411532,1800,1575,38.0,1718.38,-143.38
411542,1947,1701,50.01,1601.82,99.18
411552,1769,1547,38.0,1675.5,-128.5
411562,1565,1372,67.95,1566.63,-194.63
411572,1683,1473,100.0,1433.16,39.84
411582,1904,1664,84.17,1506.62,157.38
411592,1816,1588,38.0,1657.72,-69.72
411602,1807,1580,53.67,1595.82,-15.82
411612,1852,1618,54.3,1587.03,30.97
411622,1722,1507,46.75,1614.17,-107.17
411632,1563,1370,80.31,1530.14,-160.14
411642,1549,1357,100.0,1435.82,-78.82
411652,1837,1606,100.0,1420.97,185.03
411662,1993,1742,50.67,1607.88,134.12
411672,1848,1616,38.0,1713.89,-97.89
411682,1883,1646,40.95,1631.3,14.7
411692,1735,1517,41.44,1632.74,-115.74
411702,1550,1359,79.3,1536.05,-177.05
411712,1578,1383,100.0,1426.91,-43.91
411722,1829,1599,100.0,1437.67,161.33
411732,1973,1723,51.75,1606.5,116.5
411742,1851,1617,38.0,1699.5,-82.5
411752,1899,1659,41.64,1628.1,30.9
411762,1710,1497,38.54,1642.62,-145.62
411772,1485,1302,86.59,1520.88,-218.88
411782,1640,1435,100.0,1386.59,48.41
411792,1907,1666,100.0,1467.14,198.86
411802,1919,1678,38.0,1665.78,12.22
411812,1928,1684,38.0,1667.39,16.61
411822,1852,1618,38.0,1669.84,-51.84
411832,1560,1367,50.14,1618.9,-251.9
411842,1611,1411,100.0,1426.21,-15.21
411852,1813,1586,100.0,1457.48,128.52
411862,1943,1696,52.06,1600.81,95.19
411872,1799,1573,38.0,1676.86,-103.86
411882,1867,1632,54.39,1588.71,43.29
411892,1755,1535,42.95,1624.45,-89.45
411902,1595,1397,72.44,1549.87,-152.87
411912,1507,1321,100.0,1453.57,-132.57
411922,1803,1577,100.0,1397.69,179.31
411932,1983,1732,60.61,1579.4,152.6
411942,1772,1550,38.0,1708.56,-158.56
411952,1907,1666,59.61,1580.42,85.58
411962,1800,1575,38.0,1652.7,-77.7
411972,1545,1354,64.72,1582.47,-228.47
411982,1639,1435,100.0,1421.36,13.64
411992,1864,1629,99.02,1475.15,153.85
412002,1929,1685,41.51,1637.42,47.58
412012,1881,1644,38.0,1667.84,-23.84
412022,1863,1629,38.0,1639.69,-10.69
412032,1672,1464,46.23,1619.81,-155.81
412042,1467,1286,94.94,1497.31,-211.31
412052,1695,1483,100.0,1376.51,106.49
412062,1957,1709,87.58,1501.4,207.6
412072,1773,1551,38.0,1696.09,-145.09
412082,1961,1714,59.45,1578.69,135.31
412092,1837,1606,38.0,1689.23,-83.23
412102,1659,1452,49.91,1615.47,-163.47
412112,1699,1487,92.87,1489.46,-2.46
412122,1887,1650,77.28,1524.25,125.75
412133,1740,1522,38.78,1643.65,-121.65
412142,1776,1553,72.37,1542.01,10.99
412152,1877,1640,59.89,1570.02,69.98
412162,1759,1539,39.86,1632.08,-93.08
412172,1543,1353,72.57,1552.95,-199.95
412182,1676,1466,100.0,1421.66,44.34
412192,1899,1659,87.46,1499.88,159.12
412202,1853,1619,38.0,1656.46,-37.46
412212,1851,1617,45.14,1619.72,-2.72
412222,1847,1614,45.26,1613.7,0.3
412232,1685,1474,49.19,1609.59,-135.59
412242,1551,1359,89.44,1505.99,-146.99
412252,1531,1342,100.0,1429.67,-87.67
412262,1842,1610,100.0,1408.19,201.81
412272,1991,1739,51.92,1608.02,130.98
412282,1843,1611,38.0,1713.34,-102.34
412292,1911,1670,43.04,1627.63,42.37
412302,1712,1498,38.0,1652.08,-154.08
412312,1497,1313,86.8,1523.39,-210.39
412322,1663,1456,100.0,1395.41,60.59
412332,1919,1678,95.5,1484.93,193.07
412342,1894,1655,38.0,1674.72,-19.72
412352,1977,1727,38.0,1651.63,75.37
412362,1819,1589,38.0,1697.92,-108.92
412372,1609,1410,54.1,1603.98,-193.98
412382,1677,1467,100.0,1457.89,9.11
412393,1893,1654,83.08,1507.44,146.56
412402,1823,1593,38.0,1648.14,-55.14
412412,1771,1549,52.8,1596.56,-47.56
412422,1833,1602,62.05,1562.82,39.18
412432,1765,1543,48.85,1603.07,-60.07
412442,1607,1408,68.75,1556.83,-148.83
412452,1447,1270,100.0,1461.07,-191.07
412462,1757,1537,100.0,1361.39,175.61
412472,1997,1744,74.37,1540.21,203.79
412482,1815,1586,38.0,1721.64,-135.64
412492,1940,1695,48.7,1611.99,83.01
412502,1765,1543,38.0,1672.79,-129.79
412512,1565,1372,71.51,1563.02,-191.02
412522,1707,1494,100.0,1435.63,58.37
412532,1913,1671,80.38,1523.11,147.89
412542,1799,1573,38.0,1663.55,-90.55
412552,1844,1613,58.18,1585.56,27.44
412562,1863,1629,46.45,1613.2,15.8
412572,1685,1474,46.26,1621.64,-147.64
412582,1515,1329,91.48,1506.09,-177.09
412592,1657,1450,100.0,1408.48,41.52
412602,1951,1705,94.53,1484.45,220.55
412612,1898,1657,38.0,1694.28,-37.28
412622,1996,1744,38.0,1658.1,85.9
412632,1801,1575,38.0,1711.86,-136.86
412642,1687,1477,53.61,1596.29,-119.29
412652,1743,1524,83.25,1505.55,18.45
412662,1819,1589,67.33,1546.99,42.0
412672,1709,1496,53.38,1593.81,-97.81
412682,1607,1408,81.27,1523.04,-115.04
412692,1798,1573,99.48,1464.09,108.91
412702,1959,1711,51.99,1591.47,119.53
412712,1683,1473,38.0,1685.29,-212.29
412722,1780,1556,81.01,1514.99,41.01
412732,1873,1638,58.55,1572.55,65.45
412742,1699,1487,41.79,1629.72,-142.72
412752,1611,1411,84.3,1514.58,-103.58
412762,1791,1566,99.01,1466.64,99.36
412772,1951,1705,54.26,1586.21,118.79
412782,1692,1482,38.0,1681.37,-199.37
412792,1771,1549,79.47,1520.78,28.22
412802,1860,1626,61.06,1567.36,58.64
412812,1709,1496,44.94,1621.6,-125.6
412822,1635,1432,81.57,1522.25,-90.25
412832,1785,1562,93.96,1482.01,79.99
412842,1951,1705,55.57,1582.34,122.66
412852,1688,1477,38.0,1681.41,-204.41
412862,1791,1566,80.29,1516.92,49.08
412872,1852,1618,56.72,1579.99,38.01
412882,1677,1467,48.0,1614.75,-147.75
412892,1636,1433,89.17,1501.27,-68.27
412902,1831,1601,92.5,1484.45,116.55
412912,1941,1695,45.82,1611.33,83.67
